instance,method,run,seed,runtime_sec,vehicles,distance,q_states,visited_states,trace_json
c102.txt,MAS,1,1,3222.420293400064,14.0,1572.3631840326966,,,"[{""elapsed_sec"": 180.9669198000338, ""vehicles"": 17, ""distance"": 2257.9453763001866}, {""elapsed_sec"": 356.5424850001, ""vehicles"": 17, ""distance"": 2257.9453763001866}, {""elapsed_sec"": 517.976083500078, ""vehicles"": 16, ""distance"": 1932.6004748780072}, {""elapsed_sec"": 679.0853802999482, ""vehicles"": 16, ""distance"": 1932.6004748780072}, {""elapsed_sec"": 842.6066111000255, ""vehicles"": 16, ""distance"": 1667.5245767731435}, {""elapsed_sec"": 1003.9585531998891, ""vehicles"": 16, ""distance"": 1543.7975043952126}, {""elapsed_sec"": 1162.324697199976, ""vehicles"": 16, ""distance"": 1543.7975043952126}, {""elapsed_sec"": 1322.3719530000817, ""vehicles"": 16, ""distance"": 1543.7975043952126}, {""elapsed_sec"": 1483.1724382999819, ""vehicles"": 16, ""distance"": 1543.7975043952126}, {""elapsed_sec"": 1643.074763600016, ""vehicles"": 16, ""distance"": 1543.7975043952126}, {""elapsed_sec"": 1802.5440318000037, ""vehicles"": 16, ""distance"": 1543.7975043952126}, {""elapsed_sec"": 1960.949673899915, ""vehicles"": 16, ""distance"": 1543.7975043952126}, {""elapsed_sec"": 2119.6193687000778, ""vehicles"": 16, ""distance"": 1464.3314174967331}, {""elapsed_sec"": 2277.0183840000536, ""vehicles"": 16, ""distance"": 1464.3314174967331}, {""elapsed_sec"": 2434.4221492998768, ""vehicles"": 16, ""distance"": 1464.3314174967331}, {""elapsed_sec"": 2593.2320524000097, ""vehicles"": 16, ""distance"": 1423.7887792441206}, {""elapsed_sec"": 2753.426463200012, ""vehicles"": 15, ""distance"": 2248.987567250052}, {""elapsed_sec"": 2910.781752000097, ""vehicles"": 15, ""distance"": 2091.6067752571685}, {""elapsed_sec"": 3066.775031799916, ""vehicles"": 14, ""distance"": 1572.3631840326966}, {""elapsed_sec"": 3222.4202908000443, ""vehicles"": 14, ""distance"": 1572.3631840326966}, {""elapsed_sec"": 3222.420293400064, ""vehicles"": 14, ""distance"": 1572.3631840326966}]"
c102.txt,MAS,2,2,3241.575250300113,16.0,1432.8149326153025,,,"[{""elapsed_sec"": 181.17598340008408, ""vehicles"": 19, ""distance"": 2067.5343633558964}, {""elapsed_sec"": 354.31987360003404, ""vehicles"": 17, ""distance"": 2088.711470815449}, {""elapsed_sec"": 524.7958649999928, ""vehicles"": 16, ""distance"": 1727.9329333672003}, {""elapsed_sec"": 687.3447497999296, ""vehicles"": 16, ""distance"": 1727.9329333672003}, {""elapsed_sec"": 848.4833396000322, ""vehicles"": 16, ""distance"": 1727.9329333672003}, {""elapsed_sec"": 1007.3611981000286, ""vehicles"": 16, ""distance"": 1656.284921761689}, {""elapsed_sec"": 1167.936245799996, ""vehicles"": 16, ""distance"": 1641.7741882941843}, {""elapsed_sec"": 1328.977194899926, ""vehicles"": 16, ""distance"": 1561.4949890356638}, {""elapsed_sec"": 1486.5775341999251, ""vehicles"": 16, ""distance"": 1483.0302502482928}, {""elapsed_sec"": 1645.8638442999218, ""vehicles"": 16, ""distance"": 1483.0302502482928}, {""elapsed_sec"": 1808.2100462000817, ""vehicles"": 16, ""distance"": 1483.0302502482928}, {""elapsed_sec"": 1967.8345240999479, ""vehicles"": 16, ""distance"": 1483.0302502482928}, {""elapsed_sec"": 2131.483518100111, ""vehicles"": 16, ""distance"": 1483.0302502482928}, {""elapsed_sec"": 2290.73326499993, ""vehicles"": 16, ""distance"": 1483.0302502482928}, {""elapsed_sec"": 2449.144246299984, ""vehicles"": 16, ""distance"": 1483.0302502482928}, {""elapsed_sec"": 2606.898632500088, ""vehicles"": 16, ""distance"": 1467.1512933306929}, {""elapsed_sec"": 2764.97659570002, ""vehicles"": 16, ""distance"": 1467.1512933306929}, {""elapsed_sec"": 2924.113976499997, ""vehicles"": 16, ""distance"": 1467.1512933306929}, {""elapsed_sec"": 3081.6696824000683, ""vehicles"": 16, ""distance"": 1432.8149326153025}, {""elapsed_sec"": 3241.5752481000964, ""vehicles"": 16, ""distance"": 1432.8149326153025}, {""elapsed_sec"": 3241.575250300113, ""vehicles"": 16, ""distance"": 1432.8149326153025}]"
c102.txt,MAS,3,3,3269.8877656999975,15.0,1399.505907424317,,,"[{""elapsed_sec"": 183.5959979998879, ""vehicles"": 18, ""distance"": 2280.9519963567486}, {""elapsed_sec"": 352.04069079994224, ""vehicles"": 18, ""distance"": 2197.9201008267223}, {""elapsed_sec"": 524.6474512999412, ""vehicles"": 16, ""distance"": 1658.4323836958727}, {""elapsed_sec"": 694.6320753998589, ""vehicles"": 16, ""distance"": 1658.4323836958727}, {""elapsed_sec"": 861.8323424998671, ""vehicles"": 16, ""distance"": 1568.2261337861241}, {""elapsed_sec"": 1024.2140922998078, ""vehicles"": 16, ""distance"": 1568.2261337861241}, {""elapsed_sec"": 1184.0654076999053, ""vehicles"": 16, ""distance"": 1568.2261337861241}, {""elapsed_sec"": 1342.2666795998812, ""vehicles"": 16, ""distance"": 1463.421764512978}, {""elapsed_sec"": 1501.485387899913, ""vehicles"": 16, ""distance"": 1463.421764512978}, {""elapsed_sec"": 1663.6451315998565, ""vehicles"": 15, ""distance"": 1884.5115901497552}, {""elapsed_sec"": 1826.0220827998128, ""vehicles"": 15, ""distance"": 1571.050120155189}, {""elapsed_sec"": 1986.8541631000116, ""vehicles"": 15, ""distance"": 1571.050120155189}, {""elapsed_sec"": 2146.891606299905, ""vehicles"": 15, ""distance"": 1571.050120155189}, {""elapsed_sec"": 2305.1748029999435, ""vehicles"": 15, ""distance"": 1571.050120155189}, {""elapsed_sec"": 2463.7343885998707, ""vehicles"": 15, ""distance"": 1571.050120155189}, {""elapsed_sec"": 2625.9279944999143, ""vehicles"": 15, ""distance"": 1571.050120155189}, {""elapsed_sec"": 2788.0708839998115, ""vehicles"": 15, ""distance"": 1529.6425906769864}, {""elapsed_sec"": 2950.34745380003, ""vehicles"": 15, ""distance"": 1463.9671719814821}, {""elapsed_sec"": 3109.9335288999137, ""vehicles"": 15, ""distance"": 1463.9671719814821}, {""elapsed_sec"": 3269.8877636999823, ""vehicles"": 15, ""distance"": 1399.505907424317}, {""elapsed_sec"": 3269.8877656999975, ""vehicles"": 15, ""distance"": 1399.505907424317}]"
c102.txt,MAS,4,4,3245.9848732000683,15.0,1354.9606711078557,,,"[{""elapsed_sec"": 180.77499309997074, ""vehicles"": 17, ""distance"": 2043.996816013209}, {""elapsed_sec"": 347.3907856999431, ""vehicles"": 17, ""distance"": 1989.0993424217934}, {""elapsed_sec"": 513.2008768001106, ""vehicles"": 17, ""distance"": 1767.9401202233414}, {""elapsed_sec"": 679.3599411000032, ""vehicles"": 17, ""distance"": 1612.152280273794}, {""elapsed_sec"": 846.1993418000638, ""vehicles"": 16, ""distance"": 1848.5283781751782}, {""elapsed_sec"": 1009.2682581001427, ""vehicles"": 16, ""distance"": 1816.1551861087596}, {""elapsed_sec"": 1171.3088998000603, ""vehicles"": 16, ""distance"": 1816.1551861087596}, {""elapsed_sec"": 1333.62450730009, ""vehicles"": 16, ""distance"": 1751.1854769394847}, {""elapsed_sec"": 1496.0160930999555, ""vehicles"": 15, ""distance"": 1678.7990396641367}, {""elapsed_sec"": 1658.718344300054, ""vehicles"": 15, ""distance"": 1559.0014136499178}, {""elapsed_sec"": 1816.370331299957, ""vehicles"": 15, ""distance"": 1559.0014136499178}, {""elapsed_sec"": 1975.6200717000756, ""vehicles"": 15, ""distance"": 1559.0014136499178}, {""elapsed_sec"": 2133.990480300039, ""vehicles"": 15, ""distance"": 1559.0014136499178}, {""elapsed_sec"": 2292.590139799984, ""vehicles"": 15, ""distance"": 1559.0014136499178}, {""elapsed_sec"": 2449.768397100037, ""vehicles"": 15, ""distance"": 1482.0663806827374}, {""elapsed_sec"": 2608.6306004999205, ""vehicles"": 15, ""distance"": 1436.9037928814469}, {""elapsed_sec"": 2765.613206699956, ""vehicles"": 15, ""distance"": 1436.9037928814469}, {""elapsed_sec"": 2924.1809539999813, ""vehicles"": 15, ""distance"": 1436.9037928814469}, {""elapsed_sec"": 3083.6901372000575, ""vehicles"": 15, ""distance"": 1416.060028066126}, {""elapsed_sec"": 3245.9848712999374, ""vehicles"": 15, ""distance"": 1354.9606711078557}, {""elapsed_sec"": 3245.9848732000683, ""vehicles"": 15, ""distance"": 1354.9606711078557}]"
c102.txt,MAS,5,5,3338.111114699859,16.0,1432.4385985744593,,,"[{""elapsed_sec"": 185.644460799871, ""vehicles"": 19, ""distance"": 2057.044072627073}, {""elapsed_sec"": 365.51112399995327, ""vehicles"": 19, ""distance"": 2057.044072627073}, {""elapsed_sec"": 538.336603899952, ""vehicles"": 17, ""distance"": 1938.0420287841428}, {""elapsed_sec"": 704.1817300000694, ""vehicles"": 16, ""distance"": 1739.4374743557344}, {""elapsed_sec"": 876.4781551000196, ""vehicles"": 16, ""distance"": 1739.4374743557344}, {""elapsed_sec"": 1044.7626122999936, ""vehicles"": 16, ""distance"": 1661.2810023310187}, {""elapsed_sec"": 1208.4059679000638, ""vehicles"": 16, ""distance"": 1661.2810023310187}, {""elapsed_sec"": 1372.3900854000822, ""vehicles"": 16, ""distance"": 1559.3963787381856}, {""elapsed_sec"": 1536.3602946000174, ""vehicles"": 16, ""distance"": 1494.1777219951912}, {""elapsed_sec"": 1701.8320639999583, ""vehicles"": 16, ""distance"": 1494.1777219951912}, {""elapsed_sec"": 1863.4543395999353, ""vehicles"": 16, ""distance"": 1487.3748301148498}, {""elapsed_sec"": 2027.004664100008, ""vehicles"": 16, ""distance"": 1487.3748301148498}, {""elapsed_sec"": 2189.499947400065, ""vehicles"": 16, ""distance"": 1435.016076534435}, {""elapsed_sec"": 2354.019683300052, ""vehicles"": 16, ""distance"": 1435.016076534435}, {""elapsed_sec"": 2518.912135399878, ""vehicles"": 16, ""distance"": 1435.016076534435}, {""elapsed_sec"": 2681.6500506000593, ""vehicles"": 16, ""distance"": 1435.016076534435}, {""elapsed_sec"": 2844.5332520999946, ""vehicles"": 16, ""distance"": 1432.4385985744593}, {""elapsed_sec"": 3006.7777132999618, ""vehicles"": 16, ""distance"": 1432.4385985744593}, {""elapsed_sec"": 3168.982545200037, ""vehicles"": 16, ""distance"": 1432.4385985744593}, {""elapsed_sec"": 3338.1111125999596, ""vehicles"": 16, ""distance"": 1432.4385985744593}, {""elapsed_sec"": 3338.111114699859, ""vehicles"": 16, ""distance"": 1432.4385985744593}]"
c102.txt,MAS,6,6,3175.338879799936,14.0,1456.0405189093296,,,"[{""elapsed_sec"": 186.0385131998919, ""vehicles"": 18, ""distance"": 2058.507651025246}, {""elapsed_sec"": 359.06747979996726, ""vehicles"": 17, ""distance"": 2011.415049113775}, {""elapsed_sec"": 522.8690396000165, ""vehicles"": 16, ""distance"": 1701.1658864330998}, {""elapsed_sec"": 684.2279739000369, ""vehicles"": 15, ""distance"": 2273.287626351158}, {""elapsed_sec"": 848.5802763998508, ""vehicles"": 15, ""distance"": 1699.8446969707256}, {""elapsed_sec"": 1006.2289847000502, ""vehicles"": 14, ""distance"": 2421.459728448096}, {""elapsed_sec"": 1161.3267435999587, ""vehicles"": 14, ""distance"": 1605.6630815241874}, {""elapsed_sec"": 1316.2602989999577, ""vehicles"": 14, ""distance"": 1605.6630815241874}, {""elapsed_sec"": 1472.6828807999846, ""vehicles"": 14, ""distance"": 1500.0124693453652}, {""elapsed_sec"": 1627.3271450998727, ""vehicles"": 14, ""distance"": 1500.0124693453652}, {""elapsed_sec"": 1782.4195183999836, ""vehicles"": 14, ""distance"": 1477.6894925550926}, {""elapsed_sec"": 1937.2596096000634, ""vehicles"": 14, ""distance"": 1477.6894925550926}, {""elapsed_sec"": 2092.507751099998, ""vehicles"": 14, ""distance"": 1477.6894925550926}, {""elapsed_sec"": 2248.879334700061, ""vehicles"": 14, ""distance"": 1477.6894925550926}, {""elapsed_sec"": 2402.7610885999165, ""vehicles"": 14, ""distance"": 1477.6894925550926}, {""elapsed_sec"": 2558.4047004999593, ""vehicles"": 14, ""distance"": 1456.0405189093296}, {""elapsed_sec"": 2712.2288756000344, ""vehicles"": 14, ""distance"": 1456.0405189093296}, {""elapsed_sec"": 2865.0785670999903, ""vehicles"": 14, ""distance"": 1456.0405189093296}, {""elapsed_sec"": 3019.6350991998333, ""vehicles"": 14, ""distance"": 1456.0405189093296}, {""elapsed_sec"": 3175.3388773999177, ""vehicles"": 14, ""distance"": 1456.0405189093296}, {""elapsed_sec"": 3175.338879799936, ""vehicles"": 14, ""distance"": 1456.0405189093296}]"
c102.txt,MAS,7,7,3261.004456699826,15.0,1442.4045795692807,,,"[{""elapsed_sec"": 182.40957579994574, ""vehicles"": 19, ""distance"": 2083.769273522737}, {""elapsed_sec"": 351.61192769999616, ""vehicles"": 17, ""distance"": 2021.6518323771757}, {""elapsed_sec"": 517.0269851998892, ""vehicles"": 17, ""distance"": 1710.0012314699025}, {""elapsed_sec"": 681.9095832000021, ""vehicles"": 16, ""distance"": 2036.2773447018517}, {""elapsed_sec"": 848.4256297999527, ""vehicles"": 16, ""distance"": 1679.5140014964365}, {""elapsed_sec"": 1015.5502652998548, ""vehicles"": 16, ""distance"": 1679.5140014964365}, {""elapsed_sec"": 1178.5942402998917, ""vehicles"": 16, ""distance"": 1546.6535224784443}, {""elapsed_sec"": 1341.3115236999001, ""vehicles"": 16, ""distance"": 1546.6535224784443}, {""elapsed_sec"": 1504.874087000033, ""vehicles"": 16, ""distance"": 1523.6173058956858}, {""elapsed_sec"": 1668.7415157000069, ""vehicles"": 16, ""distance"": 1485.6778554706952}, {""elapsed_sec"": 1831.254977799952, ""vehicles"": 16, ""distance"": 1485.6778554706952}, {""elapsed_sec"": 1993.316020899918, ""vehicles"": 16, ""distance"": 1485.6778554706952}, {""elapsed_sec"": 2159.6244795999955, ""vehicles"": 16, ""distance"": 1485.6778554706952}, {""elapsed_sec"": 2317.6495677998755, ""vehicles"": 15, ""distance"": 1544.0739599449325}, {""elapsed_sec"": 2476.3698742999695, ""vehicles"": 15, ""distance"": 1544.0739599449325}, {""elapsed_sec"": 2633.532772899838, ""vehicles"": 15, ""distance"": 1513.4732875759548}, {""elapsed_sec"": 2789.454212399898, ""vehicles"": 15, ""distance"": 1477.08459869267}, {""elapsed_sec"": 2945.764792199945, ""vehicles"": 15, ""distance"": 1473.531941091317}, {""elapsed_sec"": 3103.237674999982, ""vehicles"": 15, ""distance"": 1446.3246164201175}, {""elapsed_sec"": 3261.004454899812, ""vehicles"": 15, ""distance"": 1442.4045795692807}, {""elapsed_sec"": 3261.004456699826, ""vehicles"": 15, ""distance"": 1442.4045795692807}]"
c102.txt,MAS,8,8,3349.2242715000175,15.0,1581.0919463865935,,,"[{""elapsed_sec"": 185.91201119986363, ""vehicles"": 18, ""distance"": 1897.157214437637}, {""elapsed_sec"": 359.61402129987255, ""vehicles"": 18, ""distance"": 1759.7630413724937}, {""elapsed_sec"": 531.5128248999827, ""vehicles"": 17, ""distance"": 1750.6964205550507}, {""elapsed_sec"": 707.650771799963, ""vehicles"": 17, ""distance"": 1750.6964205550507}, {""elapsed_sec"": 880.5795615999959, ""vehicles"": 16, ""distance"": 1630.2772628896241}, {""elapsed_sec"": 1044.6601215999108, ""vehicles"": 16, ""distance"": 1526.0089139997121}, {""elapsed_sec"": 1207.872672099853, ""vehicles"": 16, ""distance"": 1526.0089139997121}, {""elapsed_sec"": 1370.897440599976, ""vehicles"": 16, ""distance"": 1449.0107675519419}, {""elapsed_sec"": 1535.2858591999393, ""vehicles"": 16, ""distance"": 1449.0107675519419}, {""elapsed_sec"": 1697.6185127999634, ""vehicles"": 16, ""distance"": 1449.0107675519419}, {""elapsed_sec"": 1861.790720100049, ""vehicles"": 16, ""distance"": 1449.0107675519419}, {""elapsed_sec"": 2024.8588540998753, ""vehicles"": 16, ""distance"": 1449.0107675519419}, {""elapsed_sec"": 2190.6527589999605, ""vehicles"": 16, ""distance"": 1449.0107675519419}, {""elapsed_sec"": 2356.236042500008, ""vehicles"": 15, ""distance"": 2034.8542416938112}, {""elapsed_sec"": 2522.396914599929, ""vehicles"": 15, ""distance"": 2034.8542416938112}, {""elapsed_sec"": 2688.4870247000363, ""vehicles"": 15, ""distance"": 2034.8542416938112}, {""elapsed_sec"": 2855.986916099908, ""vehicles"": 15, ""distance"": 2034.8542416938112}, {""elapsed_sec"": 3021.364141799975, ""vehicles"": 15, ""distance"": 1592.7106628212114}, {""elapsed_sec"": 3186.7832450999413, ""vehicles"": 15, ""distance"": 1581.0919463865935}, {""elapsed_sec"": 3349.2242693000007, ""vehicles"": 15, ""distance"": 1581.0919463865935}, {""elapsed_sec"": 3349.2242715000175, ""vehicles"": 15, ""distance"": 1581.0919463865935}]"
c102.txt,MAS,9,9,3368.7176498000044,16.0,1471.3465391700443,,,"[{""elapsed_sec"": 185.73622710001655, ""vehicles"": 20, ""distance"": 2226.5290547636505}, {""elapsed_sec"": 360.9674162999727, ""vehicles"": 17, ""distance"": 2065.49723022274}, {""elapsed_sec"": 536.5355487000197, ""vehicles"": 17, ""distance"": 1694.1078794027212}, {""elapsed_sec"": 705.2022255000193, ""vehicles"": 17, ""distance"": 1599.4906192548824}, {""elapsed_sec"": 872.3938263999298, ""vehicles"": 17, ""distance"": 1552.4550512740088}, {""elapsed_sec"": 1037.4196663999464, ""vehicles"": 17, ""distance"": 1530.9534052745744}, {""elapsed_sec"": 1204.1157052000053, ""vehicles"": 16, ""distance"": 1980.6037579101028}, {""elapsed_sec"": 1371.9307438000105, ""vehicles"": 16, ""distance"": 1666.3578147083226}, {""elapsed_sec"": 1538.1575974998996, ""vehicles"": 16, ""distance"": 1611.3313238579094}, {""elapsed_sec"": 1703.9576663998887, ""vehicles"": 16, ""distance"": 1500.6180811362262}, {""elapsed_sec"": 1868.1969252999406, ""vehicles"": 16, ""distance"": 1500.6180811362262}, {""elapsed_sec"": 2031.7437219999265, ""vehicles"": 16, ""distance"": 1472.503757914656}, {""elapsed_sec"": 2195.8769725998864, ""vehicles"": 16, ""distance"": 1471.702958944266}, {""elapsed_sec"": 2358.803653899813, ""vehicles"": 16, ""distance"": 1471.3465391700443}, {""elapsed_sec"": 2525.1324279999826, ""vehicles"": 16, ""distance"": 1471.3465391700443}, {""elapsed_sec"": 2689.2874042999465, ""vehicles"": 16, ""distance"": 1471.3465391700443}, {""elapsed_sec"": 2857.1138128999155, ""vehicles"": 16, ""distance"": 1471.3465391700443}, {""elapsed_sec"": 3035.470229699975, ""vehicles"": 16, ""distance"": 1471.3465391700443}, {""elapsed_sec"": 3202.7663372999523, ""vehicles"": 16, ""distance"": 1471.3465391700443}, {""elapsed_sec"": 3368.7176474998705, ""vehicles"": 16, ""distance"": 1471.3465391700443}, {""elapsed_sec"": 3368.7176498000044, ""vehicles"": 16, ""distance"": 1471.3465391700443}]"
c102.txt,MAS,10,10,3227.602967099985,14.0,1618.4475479110595,,,"[{""elapsed_sec"": 181.90862690005451, ""vehicles"": 19, ""distance"": 2193.472989911385}, {""elapsed_sec"": 355.30761120002717, ""vehicles"": 18, ""distance"": 1817.2316029659933}, {""elapsed_sec"": 524.1576843999792, ""vehicles"": 16, ""distance"": 2033.5162428624071}, {""elapsed_sec"": 689.9797330999281, ""vehicles"": 16, ""distance"": 1882.0428236082373}, {""elapsed_sec"": 856.1770988998469, ""vehicles"": 16, ""distance"": 1656.0102387912154}, {""elapsed_sec"": 1018.4332095000427, ""vehicles"": 16, ""distance"": 1656.0102387912154}, {""elapsed_sec"": 1180.575686099939, ""vehicles"": 16, ""distance"": 1656.0102387912154}, {""elapsed_sec"": 1342.3124489998445, ""vehicles"": 15, ""distance"": 1814.1378812109022}, {""elapsed_sec"": 1500.3914042999968, ""vehicles"": 15, ""distance"": 1811.65068972087}, {""elapsed_sec"": 1658.3844355000183, ""vehicles"": 15, ""distance"": 1811.65068972087}, {""elapsed_sec"": 1818.750339299906, ""vehicles"": 15, ""distance"": 1644.0577799932598}, {""elapsed_sec"": 1977.6310276999138, ""vehicles"": 15, ""distance"": 1525.3644636946194}, {""elapsed_sec"": 2135.7913470000494, ""vehicles"": 15, ""distance"": 1496.8198641980346}, {""elapsed_sec"": 2295.277034800034, ""vehicles"": 15, ""distance"": 1480.3459820767007}, {""elapsed_sec"": 2455.0901325999293, ""vehicles"": 15, ""distance"": 1478.3462914171896}, {""elapsed_sec"": 2611.330752799986, ""vehicles"": 14, ""distance"": 2065.635919032202}, {""elapsed_sec"": 2766.5433008000255, ""vehicles"": 14, ""distance"": 1716.7388344763067}, {""elapsed_sec"": 2920.67583870003, ""vehicles"": 14, ""distance"": 1690.7923936252625}, {""elapsed_sec"": 3074.2920375000685, ""vehicles"": 14, ""distance"": 1664.6170089992559}, {""elapsed_sec"": 3227.602964299964, ""vehicles"": 14, ""distance"": 1618.4475479110595}, {""elapsed_sec"": 3227.602967099985, ""vehicles"": 14, ""distance"": 1618.4475479110595}]"
c201.txt,MAS,1,1,2905.1632115999237,10.0,1427.5955728583085,,,"[{""elapsed_sec"": 167.16873809997924, ""vehicles"": 14, ""distance"": 2081.8329134469373}, {""elapsed_sec"": 323.9364209000487, ""vehicles"": 13, ""distance"": 2083.912546461964}, {""elapsed_sec"": 474.4874088000506, ""vehicles"": 12, ""distance"": 2130.097640273398}, {""elapsed_sec"": 626.6994485999458, ""vehicles"": 12, ""distance"": 2130.097640273398}, {""elapsed_sec"": 777.2454224000685, ""vehicles"": 12, ""distance"": 1910.4352587188932}, {""elapsed_sec"": 926.7777841000352, ""vehicles"": 11, ""distance"": 2148.959033001916}, {""elapsed_sec"": 1069.6146535000298, ""vehicles"": 11, ""distance"": 2105.87594369728}, {""elapsed_sec"": 1214.8560279998928, ""vehicles"": 11, ""distance"": 1670.0106869911538}, {""elapsed_sec"": 1357.2834159000777, ""vehicles"": 11, ""distance"": 1583.8924185484705}, {""elapsed_sec"": 1501.6372050999198, ""vehicles"": 11, ""distance"": 1571.6031733528825}, {""elapsed_sec"": 1644.1670977000613, ""vehicles"": 11, ""distance"": 1571.6031733528825}, {""elapsed_sec"": 1786.2138827000745, ""vehicles"": 10, ""distance"": 1853.133253066594}, {""elapsed_sec"": 1928.5802839999087, ""vehicles"": 10, ""distance"": 1553.2251704415871}, {""elapsed_sec"": 2069.910200299928, ""vehicles"": 10, ""distance"": 1553.2251704415871}, {""elapsed_sec"": 2212.8951784998644, ""vehicles"": 10, ""distance"": 1553.2251704415871}, {""elapsed_sec"": 2352.955165500054, ""vehicles"": 10, ""distance"": 1477.1866591636308}, {""elapsed_sec"": 2491.6174665999133, ""vehicles"": 10, ""distance"": 1477.1866591636308}, {""elapsed_sec"": 2629.0989665000234, ""vehicles"": 10, ""distance"": 1477.1866591636308}, {""elapsed_sec"": 2766.823778799968, ""vehicles"": 10, ""distance"": 1427.5955728583085}, {""elapsed_sec"": 2905.163209399907, ""vehicles"": 10, ""distance"": 1427.5955728583085}, {""elapsed_sec"": 2905.1632115999237, ""vehicles"": 10, ""distance"": 1427.5955728583085}]"
c201.txt,MAS,2,2,2912.236346299993,10.0,1437.4495474062016,,,"[{""elapsed_sec"": 173.83053150004707, ""vehicles"": 14, ""distance"": 2019.679225622342}, {""elapsed_sec"": 335.93786550010554, ""vehicles"": 13, ""distance"": 1650.080938343374}, {""elapsed_sec"": 489.4234709001612, ""vehicles"": 12, ""distance"": 1609.7218986567748}, {""elapsed_sec"": 636.8736705000047, ""vehicles"": 11, ""distance"": 2122.177434730356}, {""elapsed_sec"": 783.3491766999941, ""vehicles"": 11, ""distance"": 2122.177434730356}, {""elapsed_sec"": 928.8683106999379, ""vehicles"": 11, ""distance"": 1593.53582371637}, {""elapsed_sec"": 1068.4918309000786, ""vehicles"": 11, ""distance"": 1593.53582371637}, {""elapsed_sec"": 1208.9436286999844, ""vehicles"": 11, ""distance"": 1536.7605176530428}, {""elapsed_sec"": 1350.9392524999566, ""vehicles"": 11, ""distance"": 1469.0172808660882}, {""elapsed_sec"": 1493.68320999993, ""vehicles"": 11, ""distance"": 1469.0172808660882}, {""elapsed_sec"": 1638.0406527000014, ""vehicles"": 11, ""distance"": 1469.0172808660882}, {""elapsed_sec"": 1780.2317504000384, ""vehicles"": 11, ""distance"": 1469.0172808660882}, {""elapsed_sec"": 1922.6971450001001, ""vehicles"": 11, ""distance"": 1469.0172808660882}, {""elapsed_sec"": 2063.8694180999883, ""vehicles"": 11, ""distance"": 1469.0172808660882}, {""elapsed_sec"": 2205.6012373999692, ""vehicles"": 11, ""distance"": 1469.0172808660882}, {""elapsed_sec"": 2346.541383499978, ""vehicles"": 11, ""distance"": 1436.8667980589394}, {""elapsed_sec"": 2489.169392599957, ""vehicles"": 10, ""distance"": 1915.069118001011}, {""elapsed_sec"": 2629.7360189999454, ""vehicles"": 10, ""distance"": 1915.069118001011}, {""elapsed_sec"": 2772.055389099987, ""vehicles"": 10, ""distance"": 1437.6820085003221}, {""elapsed_sec"": 2912.236344000092, ""vehicles"": 10, ""distance"": 1437.4495474062016}, {""elapsed_sec"": 2912.236346299993, ""vehicles"": 10, ""distance"": 1437.4495474062016}]"
c201.txt,MAS,3,3,3078.467167899944,10.0,1524.6759559081052,,,"[{""elapsed_sec"": 172.83603099989705, ""vehicles"": 13, ""distance"": 2014.804574485739}, {""elapsed_sec"": 325.52081779995933, ""vehicles"": 13, ""distance"": 2004.231477308148}, {""elapsed_sec"": 476.25143989990465, ""vehicles"": 13, ""distance"": 2004.231477308148}, {""elapsed_sec"": 627.5475698998198, ""vehicles"": 12, ""distance"": 1840.6691581175578}, {""elapsed_sec"": 776.1832659000065, ""vehicles"": 12, ""distance"": 1666.0854202055643}, {""elapsed_sec"": 924.7422708999366, ""vehicles"": 11, ""distance"": 1858.3202414617895}, {""elapsed_sec"": 1082.5433432999998, ""vehicles"": 11, ""distance"": 1858.3202414617895}, {""elapsed_sec"": 1241.6919675997924, ""vehicles"": 11, ""distance"": 1646.7963099467072}, {""elapsed_sec"": 1396.4834446997847, ""vehicles"": 11, ""distance"": 1646.7963099467072}, {""elapsed_sec"": 1553.2508719000034, ""vehicles"": 10, ""distance"": 1843.3121149129363}, {""elapsed_sec"": 1711.0399706999306, ""vehicles"": 10, ""distance"": 1602.1445520824027}, {""elapsed_sec"": 1865.35527239996, ""vehicles"": 10, ""distance"": 1602.1445520824027}, {""elapsed_sec"": 2019.695636099903, ""vehicles"": 10, ""distance"": 1602.1445520824027}, {""elapsed_sec"": 2171.237527599791, ""vehicles"": 10, ""distance"": 1591.9961326782384}, {""elapsed_sec"": 2322.113661499927, ""vehicles"": 10, ""distance"": 1591.9961326782384}, {""elapsed_sec"": 2473.355452899821, ""vehicles"": 10, ""distance"": 1591.9961326782384}, {""elapsed_sec"": 2624.554597299779, ""vehicles"": 10, ""distance"": 1588.8040501691064}, {""elapsed_sec"": 2774.6481254999526, ""vehicles"": 10, ""distance"": 1574.6001440571524}, {""elapsed_sec"": 2927.224297699984, ""vehicles"": 10, ""distance"": 1574.6001440571524}, {""elapsed_sec"": 3078.467165699927, ""vehicles"": 10, ""distance"": 1524.6759559081052}, {""elapsed_sec"": 3078.467167899944, ""vehicles"": 10, ""distance"": 1524.6759559081052}]"
